LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked
54.44438,18.65297,0,33,287,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T11:01:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44451,18.65316,1,45,280,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T11:07:03Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44451,18.65316,1,45,280,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T11:09:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44456,18.65324,1,15,277,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T11:11:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.75262,18.99383,127,199,197,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:33:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.74586,18.9897,129,200,197,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:35:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.73938,18.98527,125,203,198,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:37:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.73938,18.98527,125,203,198,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:39:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.7271,18.97617,116,202,199,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:41:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.72133,18.97213,107,203,200,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:43:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.71613,18.96855,95,202,200,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:45:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.71147,18.96532,90,201,200,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:47:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.70675,18.96205,99,200,200,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:49:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.70088,18.95815,120,203,199,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:51:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.6944,18.95377,128,201,199,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:53:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.69113,18.95162,128,200,200,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:55:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.6812,18.9451,130,200,197,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:57:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.6744,18.94113,128,199,198,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T17:59:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.66775,18.93715,128,199,197,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:01:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.66096,18.93332,128,197,198,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:03:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.65387,18.92917,127,198,198,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:05:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.64712,18.92517,127,200,197,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:07:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.64388,18.92327,128,200,198,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:09:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.63652,18.91895,127,198,198,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:11:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.63,18.91452,127,202,202,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:13:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.62352,18.90972,127,204,202,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:15:03Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.61707,18.90455,127,204,204,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:17:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.61022,18.899,126,207,204,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:19:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.60395,18.89367,127,205,205,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:21:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.59762,18.88823,127,206,206,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:23:04Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.59133,18.88267,127,209,212,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:25:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.58598,18.87517,125,220,220,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:27:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.5807,18.86738,126,224,222,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:29:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.57557,18.85918,126,223,222,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:31:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.5705,18.85107,126,222,222,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:33:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.56547,18.8428,125,223,221,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:35:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.56297,18.83863,124,226,221,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:37:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.55545,18.82633,125,224,220,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:39:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.55048,18.8181,125,223,221,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:41:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.54555,18.80988,123,225,220,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:43:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.54008,18.80097,123,223,221,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:45:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.53472,18.7923,124,223,220,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:47:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.52965,18.78422,124,222,219,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:49:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.52458,18.77645,124,222,220,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:51:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.52203,18.77248,124,222,219,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:53:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.51443,18.76077,124,222,219,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:55:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.50873,18.752,125,222,220,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:57:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.50365,18.74412,127,221,220,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T18:59:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.4981,18.73557,123,222,219,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:01:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.49275,18.72767,124,221,220,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:03:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.4902,18.72385,124,220,220,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:05:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.4849,18.71593,124,221,219,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:07:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.47968,18.7082,125,221,219,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:09:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.47362,18.69925,124,221,219,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:11:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.46743,18.6903,124,219,217,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:13:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.46252,18.68375,86,218,217,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:15:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.45967,18.67998,68,216,216,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:17:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.45522,18.67413,115,217,211,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:19:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.4492,18.66792,121,211,209,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:21:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.44342,18.66198,121,211,209,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:23:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.43756,18.65615,122,209,207,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:25:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.43152,18.6512,122,199,193,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:27:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.42492,18.64927,120,179,171,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:29:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.41918,18.65342,100,145,146,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:31:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.41537,18.65728,64,157,157,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:33:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.41215,18.6594,68,160,159,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:35:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.40802,18.662,74,159,154,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:37:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.40625,18.66357,70,145,127,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:39:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.40408,18.67362,84,106,105,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:41:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.40343,18.67748,84,110,117,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:43:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.4004,18.68082,65,185,191,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:45:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.3968,18.6778,77,216,214,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:47:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.39352,18.67377,55,217,216,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:49:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.39153,18.6713,38,215,216,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:51:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.39079,18.6703,33,219,218,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:53:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.38947,18.6685,27,220,218,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:55:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.388420000000004,18.667,24,220,218,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:57:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.388420000000004,18.667,24,220,218,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T19:59:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.38597,18.66372,17,210,211,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:01:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.38545,18.66293,8,252,180,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:03:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.38508,18.66253,8,195,65,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:05:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.3845,18.66145,20,242,55,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:07:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.3845,18.66145,20,242,55,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:09:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.38447,18.66098,3,314,39,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:11:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:13:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:15:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.6609,4,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:17:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.6609,4,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:19:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66087,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:21:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66087,0,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:23:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66087,0,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:25:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.6609,0,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:27:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38443,18.66093,1,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:29:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38443,18.66093,1,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:31:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.6609,0,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:33:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38458,18.66095,4,18,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:35:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38458,18.66095,4,18,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:37:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38457,18.66082,0,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:39:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38457,18.66082,0,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:41:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.66087,0,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:43:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66085,6,69,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:45:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,0
54.38452,18.66085,0,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:47:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66085,0,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:49:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66092,0,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:51:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66097,1,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:53:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66097,1,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:55:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66097,1,0,36,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:57:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38448,18.66093,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T20:59:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.66092,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:01:04Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66088,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:03:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38457,18.66095,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:05:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38457,18.66095,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:07:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.66095,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:09:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66092,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:11:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66092,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:13:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66093,0,0,37,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:15:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66093,3,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:17:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66093,3,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:19:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.661,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:21:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.661,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:23:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:25:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:27:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66092,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:29:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66092,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:31:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38448,18.66092,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:33:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66087,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:35:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66087,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:37:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66087,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:39:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:41:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.66085,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:43:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3844,18.66097,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:45:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66095,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:47:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66095,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:49:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38448,18.66093,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:51:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:53:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:55:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:57:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T21:59:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:01:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38447,18.66092,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:03:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38465,18.66103,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:05:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38465,18.66103,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:07:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66092,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:09:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38453,18.66092,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:11:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38458,18.66093,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:13:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38458,18.66093,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:15:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.66095,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:17:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66097,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:19:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66097,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:21:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.66085,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:23:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.66108,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:25:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.66108,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:27:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38455,18.66108,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:29:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:31:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.3845,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:33:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38448,18.6609,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:35:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38435,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:37:03Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38435,18.66088,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:39:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38457,18.66087,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:41:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38457,18.66092,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:43:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38457,18.66092,1,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:45:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66092,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:47:02Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
54.38452,18.66092,0,0,38,GDANSK,MT,89,KERLI,7,3338,13,4211,2016-12-15T22:49:01Z,gdansk,2016-12-15,50,Cargo,Gdańsk,1
